src,dst,w
199,2311,1.0
199,2376,1.0
199,2631,1.0
199,2696,1.0
200,8,1.0
200,73,1.0
200,968,1.0
200,777,1.0
200,3080,1.0
200,3145,1.0
200,4040,1.0
200,3849,1.0
201,393,1.0
201,458,1.0
201,713,1.0
201,522,1.0
201,3465,1.0
201,3530,1.0
201,3785,1.0
201,3594,1.0
202,1162,1.0
202,1227,1.0
202,1866,1.0
202,1931,1.0
202,2186,1.0
202,2251,1.0
202,2890,1.0
202,2955,1.0
203,1291,1.0
203,1356,1.0
203,1611,1.0
203,1676,1.0
203,2315,1.0
203,2380,1.0
203,2635,1.0
203,2700,1.0
204,12,1.0
204,77,1.0
204,972,1.0
204,781,1.0
204,3084,1.0
204,3149,1.0
204,4044,1.0
204,3853,1.0
205,397,1.0
205,462,1.0
205,717,1.0
205,526,1.0
205,3469,1.0
205,3534,1.0
205,3789,1.0
205,3598,1.0
206,1166,1.0
206,1231,1.0
206,1870,1.0
206,1935,1.0
206,2190,1.0
206,2255,1.0
206,2894,1.0
206,2959,1.0
207,1295,1.0
207,1360,1.0
207,1615,1.0
207,1680,1.0
207,2319,1.0
207,2384,1.0
207,2639,1.0
207,2704,1.0
208,16,1.0
208,81,1.0
208,976,1.0
208,785,1.0
208,3088,1.0
208,3153,1.0
208,4048,1.0
208,3857,1.0
209,401,1.0
209,466,1.0
209,721,1.0
209,530,1.0
209,3473,1.0
209,3538,1.0
209,3793,1.0
209,3602,1.0
210,1170,1.0
210,1235,1.0
210,1874,1.0
210,1939,1.0
210,2194,1.0
210,2259,1.0
210,2898,1.0
210,2963,1.0
211,1299,1.0
211,1364,1.0
211,1619,1.0
211,1684,1.0
211,2323,1.0
211,2388,1.0
211,2643,1.0
211,2708,1.0
212,20,1.0
212,85,1.0
212,980,1.0
212,789,1.0
212,3092,1.0
212,3157,1.0
212,4052,1.0
212,3861,1.0
213,405,1.0
213,470,1.0
213,725,1.0
213,534,1.0
213,3477,1.0
213,3542,1.0
213,3797,1.0
213,3606,1.0
214,1174,1.0
214,1239,1.0
214,1878,1.0
214,1943,1.0
214,2198,1.0
214,2263,1.0
214,2902,1.0
214,2967,1.0
215,1303,1.0
215,1368,1.0
215,1623,1.0
215,1688,1.0
215,2327,1.0
215,2392,1.0
215,2647,1.0
215,2712,1.0
216,24,1.0
216,89,1.0
216,984,1.0
216,793,1.0
216,3096,1.0
216,3161,1.0
216,4056,1.0
216,3865,1.0
217,409,1.0
217,474,1.0
217,729,1.0
217,538,1.0
217,3481,1.0
217,3546,1.0
217,3801,1.0
217,3610,1.0
218,1178,1.0
218,1243,1.0
218,1882,1.0
218,1947,1.0
218,2202,1.0
218,2267,1.0
218,2906,1.0
218,2971,1.0
219,1307,1.0
219,1372,1.0
219,1627,1.0
219,1692,1.0
219,2331,1.0
219,2396,1.0
219,2651,1.0
219,2716,1.0
220,28,1.0
220,93,1.0
220,988,1.0
220,797,1.0
220,3100,1.0
220,3165,1.0
220,4060,1.0
220,3869,1.0
221,413,1.0
221,478,1.0
221,733,1.0
221,542,1.0
221,3485,1.0
221,3550,1.0
221,3805,1.0
221,3614,1.0
222,1182,1.0
222,1247,1.0
222,1886,1.0
222,1951,1.0
222,2206,1.0
222,2271,1.0
222,2910,1.0
222,2975,1.0
223,1311,1.0
223,1376,1.0
223,1631,1.0
223,1696,1.0
223,2335,1.0
223,2400,1.0
223,2655,1.0
223,2720,1.0
224,32,1.0
224,97,1.0
224,992,1.0
224,801,1.0
224,3104,1.0
224,3169,1.0
224,4064,1.0
224,3873,1.0
225,417,1.0
225,482,1.0
225,737,1.0
225,546,1.0
225,3489,1.0
225,3554,1.0
225,3809,1.0
225,3618,1.0
226,1186,1.0
226,1251,1.0
226,1890,1.0
226,1955,1.0
226,2210,1.0
226,2275,1.0
226,2914,1.0
226,2979,1.0
227,1315,1.0
227,1380,1.0
227,1635,1.0
227,1700,1.0
227,2339,1.0
227,2404,1.0
227,2659,1.0
227,2724,1.0
228,36,1.0
228,101,1.0
228,996,1.0
228,805,1.0
228,3108,1.0
228,3173,1.0
228,4068,1.0
228,3877,1.0
229,421,1.0
229,486,1.0
229,741,1.0
229,550,1.0
229,3493,1.0
229,3558,1.0
229,3813,1.0
229,3622,1.0
230,1190,1.0
230,1255,1.0
230,1894,1.0
230,1959,1.0
230,2214,1.0
230,2279,1.0
230,2918,1.0
230,2983,1.0
231,1319,1.0
231,1384,1.0
231,1639,1.0
231,1704,1.0
231,2343,1.0
231,2408,1.0
231,2663,1.0
231,2728,1.0
232,40,1.0
232,105,1.0
232,1000,1.0
232,809,1.0
232,3112,1.0
232,3177,1.0
232,4072,1.0
232,3881,1.0
233,425,1.0
233,490,1.0
233,745,1.0
233,554,1.0
233,3497,1.0
233,3562,1.0
233,3817,1.0
233,3626,1.0
234,1194,1.0
234,1259,1.0
234,1898,1.0
234,1963,1.0
234,2218,1.0
234,2283,1.0
234,2922,1.0
234,2987,1.0
235,1323,1.0
235,1388,1.0
235,1643,1.0
235,1708,1.0
235,2347,1.0
235,2412,1.0
235,2667,1.0
235,2732,1.0
236,44,1.0
236,109,1.0
236,1004,1.0
236,813,1.0
236,3116,1.0
236,3181,1.0
236,4076,1.0
236,3885,1.0
237,429,1.0
237,494,1.0
237,749,1.0
237,558,1.0
237,3501,1.0
237,3566,1.0
237,3821,1.0
237,3630,1.0
238,1198,1.0
238,1263,1.0
238,1902,1.0
238,1967,1.0
238,2222,1.0
238,2287,1.0
238,2926,1.0
238,2991,1.0
239,1327,1.0
239,1392,1.0
239,1647,1.0
239,1712,1.0
239,2351,1.0
239,2416,1.0
239,2671,1.0
239,2736,1.0
240,48,1.0
240,113,1.0
240,1008,1.0
240,817,1.0
240,3120,1.0
240,3185,1.0
240,4080,1.0
240,3889,1.0
241,433,1.0
241,498,1.0
241,753,1.0
241,562,1.0
241,3505,1.0
241,3570,1.0
241,3825,1.0
241,3634,1.0
242,1202,1.0
242,1267,1.0
242,1906,1.0
242,1971,1.0
242,2226,1.0
242,2291,1.0
242,2930,1.0
242,2995,1.0
243,1331,1.0
243,1396,1.0
243,1651,1.0
243,1716,1.0
243,2355,1.0
243,2420,1.0
243,2675,1.0
243,2740,1.0
244,52,1.0
244,117,1.0
244,1012,1.0
244,821,1.0
244,3124,1.0
244,3189,1.0
244,4084,1.0
244,3893,1.0
245,437,1.0
245,502,1.0
245,757,1.0
245,566,1.0
245,3509,1.0
245,3574,1.0
245,3829,1.0
245,3638,1.0
246,1206,1.0
246,1271,1.0
246,1910,1.0
246,1975,1.0
246,2230,1.0
246,2295,1.0
246,2934,1.0
246,2999,1.0
247,1335,1.0
247,1400,1.0
247,1655,1.0
247,1720,1.0
247,2359,1.0
247,2424,1.0
247,2679,1.0
247,2744,1.0
248,56,1.0
248,121,1.0
248,1016,1.0
248,825,1.0
248,3128,1.0
248,3193,1.0
248,4088,1.0
248,3897,1.0
249,441,1.0
249,506,1.0
249,761,1.0
249,570,1.0
249,3513,1.0
249,3578,1.0
249,3833,1.0
249,3642,1.0
250,1210,1.0
250,1275,1.0
250,1914,1.0
250,1979,1.0
250,2234,1.0
250,2299,1.0
250,2938,1.0
250,3003,1.0
251,1339,1.0
251,1404,1.0
251,1659,1.0
251,1724,1.0
251,2363,1.0
251,2428,1.0
251,2683,1.0
251,2748,1.0
252,60,1.0
252,125,1.0
252,1020,1.0
252,829,1.0
252,3132,1.0
252,3197,1.0
252,4092,1.0
252,3901,1.0
253,445,1.0
253,510,1.0
253,765,1.0
253,574,1.0
253,3517,1.0
253,3582,1.0
253,3837,1.0
253,3646,1.0
254,1214,1.0
254,1279,1.0
254,1918,1.0
254,1983,1.0
254,2238,1.0
254,2303,1.0
254,2942,1.0
254,3007,1.0
255,1343,1.0
255,1344,1.0
255,1663,1.0
255,1664,1.0
255,2367,1.0
255,2368,1.0
255,2687,1.0
255,2688,1.0
256,0,1.0
256,65,1.0
256,960,1.0
256,769,1.0
256,3072,1.0
256,3137,1.0
256,4032,1.0
256,3841,1.0
257,385,1.0
257,450,1.0
257,705,1.0
257,514,1.0
257,3457,1.0
257,3522,1.0
257,3777,1.0
257,3586,1.0
258,1154,1.0
258,1219,1.0
258,1858,1.0
258,1923,1.0
258,2178,1.0
258,2243,1.0
258,2882,1.0
258,2947,1.0
259,1283,1.0
259,1348,1.0
259,1603,1.0
259,1668,1.0
259,2307,1.0
259,2372,1.0
259,2627,1.0
259,2692,1.0
260,4,1.0
260,69,1.0
260,964,1.0
260,773,1.0
260,3076,1.0
260,3141,1.0
260,4036,1.0
260,3845,1.0
261,389,1.0
261,454,1.0
261,709,1.0
261,518,1.0
261,3461,1.0
261,3526,1.0
261,3781,1.0
261,3590,1.0
262,1158,1.0
262,1223,1.0
262,1862,1.0
262,1927,1.0
262,2182,1.0
262,2247,1.0
262,2886,1.0
262,2951,1.0
263,1287,1.0
263,1352,1.0
263,1607,1.0
263,1672,1.0
263,2311,1.0
263,2376,1.0
263,2631,1.0
263,2696,1.0
264,8,1.0
264,73,1.0
264,968,1.0
264,777,1.0
264,3080,1.0
264,3145,1.0
264,4040,1.0
264,3849,1.0
265,393,1.0
265,458,1.0
265,713,1.0
265,522,1.0
265,3465,1.0
265,3530,1.0
265,3785,1.0
265,3594,1.0
266,1162,1.0
266,1227,1.0
266,1866,1.0
266,1931,1.0
266,2186,1.0
266,2251,1.0
266,2890,1.0
266,2955,1.0
267,1291,1.0
267,1356,1.0
267,1611,1.0
267,1676,1.0
267,2315,1.0
267,2380,1.0
267,2635,1.0
267,2700,1.0
268,12,1.0
268,77,1.0
268,972,1.0
268,781,1.0
268,3084,1.0
268,3149,1.0
268,4044,1.0
268,3853,1.0
269,397,1.0
269,462,1.0
269,717,1.0
269,526,1.0
269,3469,1.0
269,3534,1.0
269,3789,1.0
269,3598,1.0
270,1166,1.0
270,1231,1.0
270,1870,1.0
270,1935,1.0
270,2190,1.0
270,2255,1.0
270,2894,1.0
270,2959,1.0
271,1295,1.0
271,1360,1.0
271,1615,1.0
271,1680,1.0
271,2319,1.0
271,2384,1.0
271,2639,1.0
271,2704,1.0
272,16,1.0
272,81,1.0
272,976,1.0
272,785,1.0
272,3088,1.0
272,3153,1.0
272,4048,1.0
272,3857,1.0
273,401,1.0
273,466,1.0
273,721,1.0
273,530,1.0
273,3473,1.0
273,3538,1.0
273,3793,1.0
273,3602,1.0
274,1170,1.0
274,1235,1.0
274,1874,1.0
274,1939,1.0
274,2194,1.0
274,2259,1.0
274,2898,1.0
274,2963,1.0
275,1299,1.0
275,1364,1.0
275,1619,1.0
275,1684,1.0
275,2323,1.0
275,2388,1.0
275,2643,1.0
275,2708,1.0
276,20,1.0
276,85,1.0
276,980,1.0
276,789,1.0
276,3092,1.0
276,3157,1.0
276,4052,1.0
276,3861,1.0
277,405,1.0
277,470,1.0
277,725,1.0
277,534,1.0
277,3477,1.0
277,3542,1.0
277,3797,1.0
277,3606,1.0
278,1174,1.0
278,1239,1.0
278,1878,1.0
278,1943,1.0
278,2198,1.0
278,2263,1.0
278,2902,1.0
278,2967,1.0
279,1303,1.0
279,1368,1.0
279,1623,1.0
279,1688,1.0
279,2327,1.0
279,2392,1.0
279,2647,1.0
279,2712,1.0
280,24,1.0
280,89,1.0
280,984,1.0
280,793,1.0
280,3096,1.0
280,3161,1.0
280,4056,1.0
280,3865,1.0
281,409,1.0
281,474,1.0
281,729,1.0
281,538,1.0
281,3481,1.0
281,3546,1.0
281,3801,1.0
281,3610,1.0
282,1178,1.0
282,1243,1.0
282,1882,1.0
282,1947,1.0
282,2202,1.0
282,2267,1.0
282,2906,1.0
282,2971,1.0
283,1307,1.0
283,1372,1.0
283,1627,1.0
283,1692,1.0
283,2331,1.0
283,2396,1.0
283,2651,1.0
283,2716,1.0
284,28,1.0
284,93,1.0
284,988,1.0
284,797,1.0
284,3100,1.0
284,3165,1.0
284,4060,1.0
284,3869,1.0
285,413,1.0
285,478,1.0
285,733,1.0
285,542,1.0
285,3485,1.0
285,3550,1.0
285,3805,1.0
285,3614,1.0
286,1182,1.0
286,1247,1.0
286,1886,1.0
286,1951,1.0
286,2206,1.0
286,2271,1.0
286,2910,1.0
286,2975,1.0
287,1311,1.0
287,1376,1.0
287,1631,1.0
287,1696,1.0
287,2335,1.0
287,2400,1.0
287,2655,1.0
287,2720,1.0
288,32,1.0
288,97,1.0
288,992,1.0
288,801,1.0
288,3104,1.0
288,3169,1.0
288,4064,1.0
288,3873,1.0
289,417,1.0
289,482,1.0
289,737,1.0
289,546,1.0
289,3489,1.0
289,3554,1.0
289,3809,1.0
289,3618,1.0
290,1186,1.0
290,1251,1.0
290,1890,1.0
290,1955,1.0
290,2210,1.0
290,2275,1.0
290,2914,1.0
290,2979,1.0
291,1315,1.0
291,1380,1.0
291,1635,1.0
291,1700,1.0
291,2339,1.0
291,2404,1.0
291,2659,1.0
291,2724,1.0
292,36,1.0
292,101,1.0
292,996,1.0
292,805,1.0
292,3108,1.0
292,3173,1.0
292,4068,1.0
292,3877,1.0
293,421,1.0
293,486,1.0
293,741,1.0
293,550,1.0
293,3493,1.0
293,3558,1.0
293,3813,1.0
293,3622,1.0
294,1190,1.0
294,1255,1.0
294,1894,1.0
294,1959,1.0
294,2214,1.0
294,2279,1.0
294,2918,1.0
294,2983,1.0
295,1319,1.0
295,1384,1.0
295,1639,1.0
295,1704,1.0
295,2343,1.0
295,2408,1.0
295,2663,1.0
295,2728,1.0
296,40,1.0
296,105,1.0
296,1000,1.0
296,809,1.0
296,3112,1.0
296,3177,1.0
296,4072,1.0
296,3881,1.0
297,425,1.0
297,490,1.0
297,745,1.0
297,554,1.0
297,3497,1.0
297,3562,1.0
297,3817,1.0
297,3626,1.0
298,1194,1.0
298,1259,1.0
298,1898,1.0
298,1963,1.0
298,2218,1.0
298,2283,1.0
298,2922,1.0
298,2987,1.0
299,1323,1.0
299,1388,1.0
299,1643,1.0
299,1708,1.0
299,2347,1.0
299,2412,1.0
299,2667,1.0
299,2732,1.0
300,44,1.0
300,109,1.0
300,1004,1.0
300,813,1.0
300,3116,1.0
300,3181,1.0
300,4076,1.0
300,3885,1.0
301,429,1.0
301,494,1.0
301,749,1.0
301,558,1.0
301,3501,1.0
301,3566,1.0
301,3821,1.0
301,3630,1.0
302,1198,1.0
302,1263,1.0
302,1902,1.0
302,1967,1.0
302,2222,1.0
302,2287,1.0
302,2926,1.0
302,2991,1.0
303,1327,1.0
303,1392,1.0
303,1647,1.0
303,1712,1.0
303,2351,1.0
303,2416,1.0
303,2671,1.0
303,2736,1.0
304,48,1.0
304,113,1.0
304,1008,1.0
304,817,1.0
304,3120,1.0
304,3185,1.0
304,4080,1.0
304,3889,1.0
305,433,1.0
305,498,1.0
305,753,1.0
305,562,1.0
305,3505,1.0
305,3570,1.0
305,3825,1.0
305,3634,1.0
306,1202,1.0
306,1267,1.0
306,1906,1.0
306,1971,1.0
306,2226,1.0
306,2291,1.0
306,2930,1.0
306,2995,1.0
307,1331,1.0
307,1396,1.0
307,1651,1.0
307,1716,1.0
307,2355,1.0
307,2420,1.0
307,2675,1.0
307,2740,1.0
308,52,1.0
308,117,1.0
308,1012,1.0
308,821,1.0
308,3124,1.0
308,3189,1.0
308,4084,1.0
308,3893,1.0
309,437,1.0
309,502,1.0
309,757,1.0
309,566,1.0
309,3509,1.0
309,3574,1.0
309,3829,1.0
309,3638,1.0
310,1206,1.0
310,1271,1.0
310,1910,1.0
310,1975,1.0
310,2230,1.0
310,2295,1.0
310,2934,1.0
310,2999,1.0
311,1335,1.0
311,1400,1.0
311,1655,1.0
311,1720,1.0
311,2359,1.0
311,2424,1.0
311,2679,1.0
311,2744,1.0
312,56,1.0
312,121,1.0
312,1016,1.0
312,825,1.0
312,3128,1.0
312,3193,1.0
312,4088,1.0
312,3897,1.0
313,441,1.0
313,506,1.0
313,761,1.0
313,570,1.0
313,3513,1.0
313,3578,1.0
313,3833,1.0
313,3642,1.0
314,1210,1.0
314,1275,1.0
314,1914,1.0
314,1979,1.0
314,2234,1.0
314,2299,1.0
314,2938,1.0
314,3003,1.0
315,1339,1.0
315,1404,1.0
315,1659,1.0
315,1724,1.0
315,2363,1.0
315,2428,1.0
315,2683,1.0
315,2748,1.0
316,60,1.0
316,125,1.0
316,1020,1.0
316,829,1.0
316,3132,1.0
316,3197,1.0
316,4092,1.0
316,3901,1.0
317,445,1.0
317,510,1.0
317,765,1.0
317,574,1.0
317,3517,1.0
317,3582,1.0
317,3837,1.0
317,3646,1.0
318,1214,1.0
318,1279,1.0
318,1918,1.0
318,1983,1.0
318,2238,1.0
318,2303,1.0
318,2942,1.0
318,3007,1.0
319,1343,1.0
319,1344,1.0
319,1663,1.0
319,1664,1.0
319,2367,1.0
319,2368,1.0
319,2687,1.0
319,2688,1.0
320,0,1.0
320,65,1.0
320,960,1.0
320,769,1.0
320,3072,1.0
320,3137,1.0
320,4032,1.0
320,3841,1.0
321,385,1.0
321,450,1.0
321,705,1.0
321,514,1.0
321,3457,1.0
321,3522,1.0
321,3777,1.0
321,3586,1.0
322,1154,1.0
322,1219,1.0
322,1858,1.0
322,1923,1.0
322,2178,1.0
322,2243,1.0
322,2882,1.0
322,2947,1.0
323,1283,1.0
323,1348,1.0
323,1603,1.0
323,1668,1.0
323,2307,1.0
323,2372,1.0
323,2627,1.0
323,2692,1.0
324,4,1.0
324,69,1.0
324,964,1.0
324,773,1.0
324,3076,1.0
324,3141,1.0
324,4036,1.0
324,3845,1.0
325,389,1.0
325,454,1.0
325,709,1.0
325,518,1.0
325,3461,1.0
325,3526,1.0
325,3781,1.0
325,3590,1.0
326,1158,1.0
326,1223,1.0
326,1862,1.0
326,1927,1.0
326,2182,1.0
326,2247,1.0
326,2886,1.0
326,2951,1.0
327,1287,1.0
327,1352,1.0
327,1607,1.0
327,1672,1.0
327,2311,1.0
327,2376,1.0
327,2631,1.0
327,2696,1.0
328,8,1.0
328,73,1.0
328,968,1.0
328,777,1.0
328,3080,1.0
328,3145,1.0
328,4040,1.0
328,3849,1.0
329,393,1.0
329,458,1.0
329,713,1.0
329,522,1.0
329,3465,1.0
329,3530,1.0
329,3785,1.0
329,3594,1.0
330,1162,1.0
330,1227,1.0
330,1866,1.0
330,1931,1.0
330,2186,1.0
330,2251,1.0
330,2890,1.0
330,2955,1.0
331,1291,1.0
331,1356,1.0
331,1611,1.0
331,1676,1.0
331,2315,1.0
331,2380,1.0
331,2635,1.0
331,2700,1.0
332,12,1.0
332,77,1.0
332,972,1.0
332,781,1.0
332,3084,1.0
332,3149,1.0
332,4044,1.0
332,3853,1.0
333,397,1.0
333,462,1.0
333,717,1.0
333,526,1.0
333,3469,1.0
333,3534,1.0
333,3789,1.0
333,3598,1.0
334,1166,1.0
334,1231,1.0
334,1870,1.0
334,1935,1.0
334,2190,1.0
334,2255,1.0
334,2894,1.0
334,2959,1.0
335,1295,1.0
335,1360,1.0
335,1615,1.0
335,1680,1.0
335,2319,1.0
335,2384,1.0
335,2639,1.0
335,2704,1.0
336,16,1.0
336,81,1.0
336,976,1.0
336,785,1.0
336,3088,1.0
336,3153,1.0
336,4048,1.0
336,3857,1.0
337,401,1.0
337,466,1.0
337,721,1.0
337,530,1.0
337,3473,1.0
337,3538,1.0
337,3793,1.0
337,3602,1.0
338,1170,1.0
338,1235,1.0
338,1874,1.0
338,1939,1.0
338,2194,1.0
338,2259,1.0
338,2898,1.0
338,2963,1.0
339,1299,1.0
339,1364,1.0
339,1619,1.0
339,1684,1.0
339,2323,1.0
339,2388,1.0
339,2643,1.0
339,2708,1.0
340,20,1.0
340,85,1.0
340,980,1.0
340,789,1.0
340,3092,1.0
340,3157,1.0
340,4052,1.0
340,3861,1.0
341,405,1.0
341,470,1.0
341,725,1.0
341,534,1.0
341,3477,1.0
341,3542,1.0
341,3797,1.0
341,3606,1.0
342,1174,1.0
342,1239,1.0
342,1878,1.0
342,1943,1.0
342,2198,1.0
342,2263,1.0
342,2902,1.0
342,2967,1.0
343,1303,1.0
343,1368,1.0
343,1623,1.0
343,1688,1.0
343,2327,1.0
343,2392,1.0
343,2647,1.0
343,2712,1.0
344,24,1.0
344,89,1.0
344,984,1.0
344,793,1.0
344,3096,1.0
344,3161,1.0
344,4056,1.0
344,3865,1.0
345,409,1.0
345,474,1.0
345,729,1.0
345,538,1.0
345,3481,1.0
345,3546,1.0
345,3801,1.0
345,3610,1.0
346,1178,1.0
346,1243,1.0
346,1882,1.0
346,1947,1.0
346,2202,1.0
346,2267,1.0
346,2906,1.0
346,2971,1.0
347,1307,1.0
347,1372,1.0
347,1627,1.0
347,1692,1.0
347,2331,1.0
347,2396,1.0
347,2651,1.0
347,2716,1.0
348,28,1.0
348,93,1.0
348,988,1.0
348,797,1.0
348,3100,1.0
348,3165,1.0
348,4060,1.0
348,3869,1.0
349,413,1.0
349,478,1.0
349,733,1.0
349,542,1.0
349,3485,1.0
349,3550,1.0
349,3805,1.0
349,3614,1.0
350,1182,1.0
350,1247,1.0
350,1886,1.0
350,1951,1.0
350,2206,1.0
350,2271,1.0
350,2910,1.0
350,2975,1.0
351,1311,1.0
351,1376,1.0
351,1631,1.0
351,1696,1.0
351,2335,1.0
351,2400,1.0
351,2655,1.0
351,2720,1.0
352,32,1.0
352,97,1.0
352,992,1.0
352,801,1.0
352,3104,1.0
352,3169,1.0
352,4064,1.0
352,3873,1.0
353,417,1.0
353,482,1.0
353,737,1.0
353,546,1.0
353,3489,1.0
353,3554,1.0
353,3809,1.0
353,3618,1.0
354,1186,1.0
354,1251,1.0
354,1890,1.0
354,1955,1.0
354,2210,1.0
354,2275,1.0
354,2914,1.0
354,2979,1.0
355,1315,1.0
355,1380,1.0
355,1635,1.0
355,1700,1.0
355,2339,1.0
355,2404,1.0
355,2659,1.0
355,2724,1.0
356,36,1.0
356,101,1.0
356,996,1.0
356,805,1.0
356,3108,1.0
356,3173,1.0
356,4068,1.0
356,3877,1.0
357,421,1.0
357,486,1.0
357,741,1.0
357,550,1.0
357,3493,1.0
357,3558,1.0
357,3813,1.0
357,3622,1.0
358,1190,1.0
358,1255,1.0
358,1894,1.0
358,1959,1.0
358,2214,1.0
358,2279,1.0
358,2918,1.0
358,2983,1.0
359,1319,1.0
359,1384,1.0
359,1639,1.0
359,1704,1.0
359,2343,1.0
359,2408,1.0
359,2663,1.0
359,2728,1.0
360,40,1.0
360,105,1.0
360,1000,1.0
360,809,1.0
360,3112,1.0
360,3177,1.0
360,4072,1.0
360,3881,1.0
361,425,1.0
361,490,1.0
361,745,1.0
361,554,1.0
361,3497,1.0
361,3562,1.0
361,3817,1.0
361,3626,1.0
362,1194,1.0
362,1259,1.0
362,1898,1.0
362,1963,1.0
362,2218,1.0
362,2283,1.0
362,2922,1.0
362,2987,1.0
363,1323,1.0
363,1388,1.0
363,1643,1.0
363,1708,1.0
363,2347,1.0
363,2412,1.0
363,2667,1.0
363,2732,1.0
364,44,1.0
364,109,1.0
364,1004,1.0
364,813,1.0
364,3116,1.0
364,3181,1.0
364,4076,1.0
364,3885,1.0
365,429,1.0
365,494,1.0
365,749,1.0
365,558,1.0
365,3501,1.0
365,3566,1.0
365,3821,1.0
365,3630,1.0
366,1198,1.0
366,1263,1.0
366,1902,1.0
366,1967,1.0
366,2222,1.0
366,2287,1.0
366,2926,1.0
366,2991,1.0
367,1327,1.0
367,1392,1.0
367,1647,1.0
367,1712,1.0
367,2351,1.0
367,2416,1.0
367,2671,1.0
367,2736,1.0
368,48,1.0
368,113,1.0
368,1008,1.0
368,817,1.0
368,3120,1.0
368,3185,1.0
368,4080,1.0
368,3889,1.0
369,433,1.0
369,498,1.0
369,753,1.0
369,562,1.0
369,3505,1.0
369,3570,1.0
369,3825,1.0
369,3634,1.0
370,1202,1.0
370,1267,1.0
370,1906,1.0
370,1971,1.0
370,2226,1.0
370,2291,1.0
370,2930,1.0
370,2995,1.0
371,1331,1.0
371,1396,1.0
371,1651,1.0
371,1716,1.0
371,2355,1.0
371,2420,1.0
371,2675,1.0
371,2740,1.0
372,52,1.0
372,117,1.0
372,1012,1.0
372,821,1.0
372,3124,1.0
372,3189,1.0
372,4084,1.0
372,3893,1.0
373,437,1.0
373,502,1.0
373,757,1.0
373,566,1.0
373,3509,1.0
373,3574,1.0
373,3829,1.0
373,3638,1.0
374,1206,1.0
374,1271,1.0
374,1910,1.0
374,1975,1.0
374,2230,1.0
374,2295,1.0
374,2934,1.0
374,2999,1.0
375,1335,1.0
375,1400,1.0
375,1655,1.0
375,1720,1.0
375,2359,1.0
375,2424,1.0
375,2679,1.0
375,2744,1.0
376,56,1.0
376,121,1.0
376,1016,1.0
376,825,1.0
376,3128,1.0
376,3193,1.0
376,4088,1.0
376,3897,1.0
377,441,1.0
377,506,1.0
377,761,1.0
377,570,1.0
377,3513,1.0
377,3578,1.0
377,3833,1.0
377,3642,1.0
378,1210,1.0
378,1275,1.0
378,1914,1.0
378,1979,1.0
378,2234,1.0
378,2299,1.0
378,2938,1.0
378,3003,1.0
379,1339,1.0
379,1404,1.0
379,1659,1.0
379,1724,1.0
379,2363,1.0
379,2428,1.0
379,2683,1.0
379,2748,1.0
380,60,1.0
380,125,1.0
380,1020,1.0
380,829,1.0
380,3132,1.0
380,3197,1.0
380,4092,1.0
380,3901,1.0
381,445,1.0
381,510,1.0
381,765,1.0
381,574,1.0
381,3517,1.0
381,3582,1.0
381,3837,1.0
381,3646,1.0
382,1214,1.0
382,1279,1.0
382,1918,1.0
382,1983,1.0
382,2238,1.0
382,2303,1.0
382,2942,1.0
382,3007,1.0
383,1343,1.0
383,1344,1.0
383,1663,1.0
383,1664,1.0
383,2367,1.0
383,2368,1.0
383,2687,1.0
383,2688,1.0
384,0,1.0
384,65,1.0
384,960,1.0
384,769,1.0
384,3072,1.0
384,3137,1.0
384,4032,1.0
384,3841,1.0
385,385,1.0
385,450,1.0
385,705,1.0
385,514,1.0
385,3457,1.0
385,3522,1.0
385,3777,1.0
385,3586,1.0
386,1154,1.0
386,1219,1.0
386,1858,1.0
386,1923,1.0
386,2178,1.0
386,2243,1.0
386,2882,1.0
386,2947,1.0
387,1283,1.0
387,1348,1.0
387,1603,1.0
387,1668,1.0
387,2307,1.0
387,2372,1.0
387,2627,1.0
387,2692,1.0
388,4,1.0
388,69,1.0
388,964,1.0
388,773,1.0
388,3076,1.0
388,3141,1.0
388,4036,1.0
388,3845,1.0
389,389,1.0
389,454,1.0
389,709,1.0
389,518,1.0
389,3461,1.0
389,3526,1.0
389,3781,1.0
389,3590,1.0
390,1158,1.0
390,1223,1.0
390,1862,1.0
390,1927,1.0
390,2182,1.0
390,2247,1.0
390,2886,1.0
390,2951,1.0
391,1287,1.0
391,1352,1.0
391,1607,1.0
391,1672,1.0
391,2311,1.0
391,2376,1.0
391,2631,1.0
391,2696,1.0
392,8,1.0
392,73,1.0
392,968,1.0
392,777,1.0
392,3080,1.0
392,3145,1.0
392,4040,1.0
392,3849,1.0
393,393,1.0
393,458,1.0
393,713,1.0
393,522,1.0
393,3465,1.0
393,3530,1.0
393,3785,1.0
393,3594,1.0
394,1162,1.0
394,1227,1.0
394,1866,1.0
394,1931,1.0
394,2186,1.0
394,2251,1.0
394,2890,1.0
394,2955,1.0
395,1291,1.0
395,1356,1.0
395,1611,1.0
395,1676,1.0
395,2315,1.0
395,2380,1.0
395,2635,1.0
395,2700,1.0
396,12,1.0
396,77,1.0
396,972,1.0
396,781,1.0
396,3084,1.0
396,3149,1.0
396,4044,1.0
396,3853,1.0
397,397,1.0
397,462,1.0
397,717,1.0
397,526,1.0
397,3469,1.0
397,3534,1.0
397,3789,1.0
397,3598,1.0
398,1166,1.0
398,1231,1.0
398,1870,1.0
398,1935,1.0
398,2190,1.0
398,2255,1.0
398,2894,1.0
398,2959,1.0
399,1295,1.0
