src,dst,w
24,2918,1.0
24,3687,1.0
25,409,1.0
25,1178,1.0
25,1307,1.0
25,28,1.0
25,413,1.0
25,1182,1.0
25,1311,1.0
25,32,1.0
25,417,1.0
25,1186,1.0
25,1315,1.0
25,36,1.0
25,421,1.0
25,1190,1.0
25,1319,1.0
25,40,1.0
25,729,1.0
25,858,1.0
25,1627,1.0
25,2012,1.0
25,733,1.0
25,862,1.0
25,1631,1.0
25,2016,1.0
25,737,1.0
25,866,1.0
25,1635,1.0
25,2020,1.0
25,741,1.0
25,870,1.0
25,1639,1.0
25,2024,1.0
25,3481,1.0
25,2202,1.0
25,2331,1.0
25,3100,1.0
25,3485,1.0
25,2206,1.0
25,2335,1.0
25,3104,1.0
25,3489,1.0
25,2210,1.0
25,2339,1.0
25,3108,1.0
25,3493,1.0
25,2214,1.0
25,2343,1.0
25,3112,1.0
25,3801,1.0
25,3930,1.0
25,2651,1.0
25,3036,1.0
25,3805,1.0
25,3934,1.0
25,2655,1.0
25,3040,1.0
25,3809,1.0
25,3938,1.0
25,2659,1.0
25,3044,1.0
25,3813,1.0
25,3942,1.0
25,2663,1.0
25,3048,1.0
26,1178,1.0
26,1307,1.0
26,28,1.0
26,413,1.0
26,1182,1.0
26,1311,1.0
26,32,1.0
26,417,1.0
26,1186,1.0
26,1315,1.0
26,36,1.0
26,421,1.0
26,1190,1.0
26,1319,1.0
26,40,1.0
26,425,1.0
26,1882,1.0
26,603,1.0
26,988,1.0
26,1757,1.0
26,1886,1.0
26,607,1.0
26,992,1.0
26,1761,1.0
26,1890,1.0
26,611,1.0
26,996,1.0
26,1765,1.0
26,1894,1.0
26,615,1.0
26,1000,1.0
26,1769,1.0
26,2202,1.0
26,2331,1.0
26,3100,1.0
26,3485,1.0
26,2206,1.0
26,2335,1.0
26,3104,1.0
26,3489,1.0
26,2210,1.0
26,2339,1.0
26,3108,1.0
26,3493,1.0
26,2214,1.0
26,2343,1.0
26,3112,1.0
26,3497,1.0
26,2906,1.0
26,3675,1.0
26,4060,1.0
26,2781,1.0
26,2910,1.0
26,3679,1.0
26,4064,1.0
26,2785,1.0
26,2914,1.0
26,3683,1.0
26,4068,1.0
26,2789,1.0
26,2918,1.0
26,3687,1.0
26,4072,1.0
26,2793,1.0
27,1307,1.0
27,28,1.0
27,413,1.0
27,1182,1.0
27,1311,1.0
27,32,1.0
27,417,1.0
27,1186,1.0
27,1315,1.0
27,36,1.0
27,421,1.0
27,1190,1.0
27,1319,1.0
27,40,1.0
27,425,1.0
27,1194,1.0
27,1627,1.0
27,2012,1.0
27,733,1.0
27,862,1.0
27,1631,1.0
27,2016,1.0
27,737,1.0
27,866,1.0
27,1635,1.0
27,2020,1.0
27,741,1.0
27,870,1.0
27,1639,1.0
27,2024,1.0
27,745,1.0
27,874,1.0
27,2331,1.0
27,3100,1.0
27,3485,1.0
27,2206,1.0
27,2335,1.0
27,3104,1.0
27,3489,1.0
27,2210,1.0
27,2339,1.0
27,3108,1.0
27,3493,1.0
27,2214,1.0
27,2343,1.0
27,3112,1.0
27,3497,1.0
27,2218,1.0
27,2651,1.0
27,3036,1.0
27,3805,1.0
27,3934,1.0
27,2655,1.0
27,3040,1.0
27,3809,1.0
27,3938,1.0
27,2659,1.0
27,3044,1.0
27,3813,1.0
27,3942,1.0
27,2663,1.0
27,3048,1.0
27,3817,1.0
27,3946,1.0
28,28,1.0
28,413,1.0
28,1182,1.0
28,1311,1.0
28,32,1.0
28,417,1.0
28,1186,1.0
28,1315,1.0
28,36,1.0
28,421,1.0
28,1190,1.0
28,1319,1.0
28,40,1.0
28,425,1.0
28,1194,1.0
28,1323,1.0
28,988,1.0
28,1757,1.0
28,1886,1.0
28,607,1.0
28,992,1.0
28,1761,1.0
28,1890,1.0
28,611,1.0
28,996,1.0
28,1765,1.0
28,1894,1.0
28,615,1.0
28,1000,1.0
28,1769,1.0
28,1898,1.0
28,619,1.0
28,3100,1.0
28,3485,1.0
28,2206,1.0
28,2335,1.0
28,3104,1.0
28,3489,1.0
28,2210,1.0
28,2339,1.0
28,3108,1.0
28,3493,1.0
28,2214,1.0
28,2343,1.0
28,3112,1.0
28,3497,1.0
28,2218,1.0
28,2347,1.0
28,4060,1.0
28,2781,1.0
28,2910,1.0
28,3679,1.0
28,4064,1.0
28,2785,1.0
28,2914,1.0
28,3683,1.0
28,4068,1.0
28,2789,1.0
28,2918,1.0
28,3687,1.0
28,4072,1.0
28,2793,1.0
28,2922,1.0
28,3691,1.0
29,413,1.0
29,1182,1.0
29,1311,1.0
29,32,1.0
29,417,1.0
29,1186,1.0
29,1315,1.0
29,36,1.0
29,421,1.0
29,1190,1.0
29,1319,1.0
29,40,1.0
29,425,1.0
29,1194,1.0
29,1323,1.0
29,44,1.0
29,733,1.0
29,862,1.0
29,1631,1.0
29,2016,1.0
29,737,1.0
29,866,1.0
29,1635,1.0
29,2020,1.0
29,741,1.0
29,870,1.0
29,1639,1.0
29,2024,1.0
29,745,1.0
29,874,1.0
29,1643,1.0
29,2028,1.0
29,3485,1.0
29,2206,1.0
29,2335,1.0
29,3104,1.0
29,3489,1.0
29,2210,1.0
29,2339,1.0
29,3108,1.0
29,3493,1.0
29,2214,1.0
29,2343,1.0
29,3112,1.0
29,3497,1.0
29,2218,1.0
29,2347,1.0
29,3116,1.0
29,3805,1.0
29,3934,1.0
29,2655,1.0
29,3040,1.0
29,3809,1.0
29,3938,1.0
29,2659,1.0
29,3044,1.0
29,3813,1.0
29,3942,1.0
29,2663,1.0
29,3048,1.0
29,3817,1.0
29,3946,1.0
29,2667,1.0
29,3052,1.0
30,1182,1.0
30,1311,1.0
30,32,1.0
30,417,1.0
30,1186,1.0
30,1315,1.0
30,36,1.0
30,421,1.0
30,1190,1.0
30,1319,1.0
30,40,1.0
30,425,1.0
30,1194,1.0
30,1323,1.0
30,44,1.0
30,429,1.0
30,1886,1.0
30,607,1.0
30,992,1.0
30,1761,1.0
30,1890,1.0
30,611,1.0
30,996,1.0
30,1765,1.0
30,1894,1.0
30,615,1.0
30,1000,1.0
30,1769,1.0
30,1898,1.0
30,619,1.0
30,1004,1.0
30,1773,1.0
30,2206,1.0
30,2335,1.0
30,3104,1.0
30,3489,1.0
30,2210,1.0
30,2339,1.0
30,3108,1.0
30,3493,1.0
30,2214,1.0
30,2343,1.0
30,3112,1.0
30,3497,1.0
30,2218,1.0
30,2347,1.0
30,3116,1.0
30,3501,1.0
30,2910,1.0
30,3679,1.0
30,4064,1.0
30,2785,1.0
30,2914,1.0
30,3683,1.0
30,4068,1.0
30,2789,1.0
30,2918,1.0
30,3687,1.0
30,4072,1.0
30,2793,1.0
30,2922,1.0
30,3691,1.0
30,4076,1.0
30,2797,1.0
31,1311,1.0
31,32,1.0
31,417,1.0
31,1186,1.0
31,1315,1.0
31,36,1.0
31,421,1.0
31,1190,1.0
31,1319,1.0
31,40,1.0
31,425,1.0
31,1194,1.0
31,1323,1.0
31,44,1.0
31,429,1.0
31,1198,1.0
31,1631,1.0
31,2016,1.0
31,737,1.0
31,866,1.0
31,1635,1.0
31,2020,1.0
31,741,1.0
31,870,1.0
31,1639,1.0
31,2024,1.0
31,745,1.0
31,874,1.0
31,1643,1.0
31,2028,1.0
31,749,1.0
31,878,1.0
31,2335,1.0
31,3104,1.0
31,3489,1.0
31,2210,1.0
31,2339,1.0
31,3108,1.0
31,3493,1.0
31,2214,1.0
31,2343,1.0
31,3112,1.0
31,3497,1.0
31,2218,1.0
31,2347,1.0
31,3116,1.0
31,3501,1.0
31,2222,1.0
31,2655,1.0
31,3040,1.0
31,3809,1.0
31,3938,1.0
31,2659,1.0
31,3044,1.0
31,3813,1.0
31,3942,1.0
31,2663,1.0
31,3048,1.0
31,3817,1.0
31,3946,1.0
31,2667,1.0
31,3052,1.0
31,3821,1.0
31,3950,1.0
32,32,1.0
32,417,1.0
32,1186,1.0
32,1315,1.0
32,36,1.0
32,421,1.0
32,1190,1.0
32,1319,1.0
32,40,1.0
32,425,1.0
32,1194,1.0
32,1323,1.0
32,44,1.0
32,429,1.0
32,1198,1.0
32,1327,1.0
32,992,1.0
32,1761,1.0
32,1890,1.0
32,611,1.0
32,996,1.0
32,1765,1.0
32,1894,1.0
32,615,1.0
32,1000,1.0
32,1769,1.0
32,1898,1.0
32,619,1.0
32,1004,1.0
32,1773,1.0
32,1902,1.0
32,623,1.0
32,3104,1.0
32,3489,1.0
32,2210,1.0
32,2339,1.0
32,3108,1.0
32,3493,1.0
32,2214,1.0
32,2343,1.0
32,3112,1.0
32,3497,1.0
32,2218,1.0
32,2347,1.0
32,3116,1.0
32,3501,1.0
32,2222,1.0
32,2351,1.0
32,4064,1.0
32,2785,1.0
32,2914,1.0
32,3683,1.0
32,4068,1.0
32,2789,1.0
32,2918,1.0
32,3687,1.0
32,4072,1.0
32,2793,1.0
32,2922,1.0
32,3691,1.0
32,4076,1.0
32,2797,1.0
32,2926,1.0
32,3695,1.0
33,417,1.0
33,1186,1.0
33,1315,1.0
33,36,1.0
33,421,1.0
33,1190,1.0
33,1319,1.0
33,40,1.0
33,425,1.0
33,1194,1.0
33,1323,1.0
33,44,1.0
33,429,1.0
33,1198,1.0
33,1327,1.0
33,48,1.0
33,737,1.0
33,866,1.0
33,1635,1.0
33,2020,1.0
33,741,1.0
33,870,1.0
33,1639,1.0
33,2024,1.0
33,745,1.0
33,874,1.0
33,1643,1.0
33,2028,1.0
33,749,1.0
33,878,1.0
33,1647,1.0
33,2032,1.0
33,3489,1.0
33,2210,1.0
33,2339,1.0
33,3108,1.0
33,3493,1.0
33,2214,1.0
33,2343,1.0
33,3112,1.0
33,3497,1.0
33,2218,1.0
33,2347,1.0
33,3116,1.0
33,3501,1.0
33,2222,1.0
33,2351,1.0
33,3120,1.0
33,3809,1.0
33,3938,1.0
33,2659,1.0
33,3044,1.0
33,3813,1.0
33,3942,1.0
33,2663,1.0
33,3048,1.0
33,3817,1.0
33,3946,1.0
33,2667,1.0
33,3052,1.0
33,3821,1.0
33,3950,1.0
33,2671,1.0
33,3056,1.0
34,1186,1.0
34,1315,1.0
34,36,1.0
34,421,1.0
34,1190,1.0
34,1319,1.0
34,40,1.0
34,425,1.0
34,1194,1.0
34,1323,1.0
34,44,1.0
34,429,1.0
34,1198,1.0
34,1327,1.0
34,48,1.0
34,433,1.0
34,1890,1.0
34,611,1.0
34,996,1.0
34,1765,1.0
34,1894,1.0
34,615,1.0
34,1000,1.0
34,1769,1.0
34,1898,1.0
34,619,1.0
34,1004,1.0
34,1773,1.0
34,1902,1.0
34,623,1.0
34,1008,1.0
34,1777,1.0
34,2210,1.0
34,2339,1.0
34,3108,1.0
34,3493,1.0
34,2214,1.0
34,2343,1.0
34,3112,1.0
34,3497,1.0
34,2218,1.0
34,2347,1.0
34,3116,1.0
34,3501,1.0
34,2222,1.0
34,2351,1.0
34,3120,1.0
34,3505,1.0
34,2914,1.0
34,3683,1.0
34,4068,1.0
34,2789,1.0
34,2918,1.0
34,3687,1.0
34,4072,1.0
34,2793,1.0
34,2922,1.0
34,3691,1.0
34,4076,1.0
34,2797,1.0
34,2926,1.0
34,3695,1.0
34,4080,1.0
34,2801,1.0
35,1315,1.0
35,36,1.0
35,421,1.0
35,1190,1.0
35,1319,1.0
35,40,1.0
35,425,1.0
35,1194,1.0
35,1323,1.0
35,44,1.0
35,429,1.0
35,1198,1.0
35,1327,1.0
35,48,1.0
35,433,1.0
35,1202,1.0
35,1635,1.0
35,2020,1.0
35,741,1.0
35,870,1.0
35,1639,1.0
35,2024,1.0
35,745,1.0
35,874,1.0
35,1643,1.0
35,2028,1.0
35,749,1.0
35,878,1.0
35,1647,1.0
35,2032,1.0
35,753,1.0
35,882,1.0
35,2339,1.0
35,3108,1.0
35,3493,1.0
35,2214,1.0
35,2343,1.0
35,3112,1.0
35,3497,1.0
35,2218,1.0
35,2347,1.0
35,3116,1.0
35,3501,1.0
35,2222,1.0
35,2351,1.0
35,3120,1.0
35,3505,1.0
35,2226,1.0
35,2659,1.0
35,3044,1.0
35,3813,1.0
35,3942,1.0
35,2663,1.0
35,3048,1.0
35,3817,1.0
35,3946,1.0
35,2667,1.0
35,3052,1.0
35,3821,1.0
35,3950,1.0
35,2671,1.0
35,3056,1.0
35,3825,1.0
35,3954,1.0
36,36,1.0
36,421,1.0
36,1190,1.0
36,1319,1.0
36,40,1.0
36,425,1.0
36,1194,1.0
36,1323,1.0
36,44,1.0
36,429,1.0
36,1198,1.0
36,1327,1.0
36,48,1.0
36,433,1.0
36,1202,1.0
36,1331,1.0
36,996,1.0
36,1765,1.0
36,1894,1.0
36,615,1.0
36,1000,1.0
36,1769,1.0
36,1898,1.0
36,619,1.0
36,1004,1.0
36,1773,1.0
36,1902,1.0
36,623,1.0
36,1008,1.0
36,1777,1.0
36,1906,1.0
36,627,1.0
36,3108,1.0
36,3493,1.0
36,2214,1.0
36,2343,1.0
36,3112,1.0
36,3497,1.0
36,2218,1.0
36,2347,1.0
36,3116,1.0
36,3501,1.0
36,2222,1.0
36,2351,1.0
36,3120,1.0
36,3505,1.0
36,2226,1.0
36,2355,1.0
36,4068,1.0
36,2789,1.0
36,2918,1.0
36,3687,1.0
36,4072,1.0
36,2793,1.0
36,2922,1.0
36,3691,1.0
36,4076,1.0
36,2797,1.0
36,2926,1.0
36,3695,1.0
36,4080,1.0
36,2801,1.0
36,2930,1.0
36,3699,1.0
37,421,1.0
37,1190,1.0
37,1319,1.0
37,40,1.0
37,425,1.0
37,1194,1.0
37,1323,1.0
37,44,1.0
37,429,1.0
37,1198,1.0
37,1327,1.0
37,48,1.0
37,433,1.0
37,1202,1.0
37,1331,1.0
37,52,1.0
37,741,1.0
37,870,1.0
37,1639,1.0
37,2024,1.0
37,745,1.0
37,874,1.0
37,1643,1.0
37,2028,1.0
37,749,1.0
37,878,1.0
37,1647,1.0
37,2032,1.0
37,753,1.0
37,882,1.0
37,1651,1.0
37,2036,1.0
37,3493,1.0
37,2214,1.0
37,2343,1.0
37,3112,1.0
37,3497,1.0
37,2218,1.0
37,2347,1.0
37,3116,1.0
37,3501,1.0
37,2222,1.0
37,2351,1.0
37,3120,1.0
37,3505,1.0
37,2226,1.0
37,2355,1.0
37,3124,1.0
37,3813,1.0
37,3942,1.0
37,2663,1.0
37,3048,1.0
37,3817,1.0
37,3946,1.0
37,2667,1.0
37,3052,1.0
37,3821,1.0
37,3950,1.0
37,2671,1.0
37,3056,1.0
37,3825,1.0
37,3954,1.0
37,2675,1.0
37,3060,1.0
38,1190,1.0
38,1319,1.0
38,40,1.0
38,425,1.0
38,1194,1.0
38,1323,1.0
38,44,1.0
38,429,1.0
38,1198,1.0
38,1327,1.0
38,48,1.0
38,433,1.0
38,1202,1.0
38,1331,1.0
38,52,1.0
38,437,1.0
38,1894,1.0
38,615,1.0
38,1000,1.0
38,1769,1.0
38,1898,1.0
38,619,1.0
38,1004,1.0
38,1773,1.0
38,1902,1.0
38,623,1.0
38,1008,1.0
38,1777,1.0
38,1906,1.0
38,627,1.0
38,1012,1.0
38,1781,1.0
38,2214,1.0
38,2343,1.0
38,3112,1.0
38,3497,1.0
38,2218,1.0
38,2347,1.0
38,3116,1.0
38,3501,1.0
38,2222,1.0
38,2351,1.0
38,3120,1.0
38,3505,1.0
38,2226,1.0
38,2355,1.0
38,3124,1.0
38,3509,1.0
38,2918,1.0
38,3687,1.0
38,4072,1.0
38,2793,1.0
38,2922,1.0
38,3691,1.0
38,4076,1.0
38,2797,1.0
38,2926,1.0
38,3695,1.0
38,4080,1.0
38,2801,1.0
38,2930,1.0
38,3699,1.0
38,4084,1.0
38,2805,1.0
39,1319,1.0
39,40,1.0
39,425,1.0
39,1194,1.0
39,1323,1.0
39,44,1.0
39,429,1.0
39,1198,1.0
39,1327,1.0
39,48,1.0
39,433,1.0
39,1202,1.0
39,1331,1.0
39,52,1.0
39,437,1.0
39,1206,1.0
39,1639,1.0
39,2024,1.0
39,745,1.0
39,874,1.0
39,1643,1.0
39,2028,1.0
39,749,1.0
39,878,1.0
39,1647,1.0
39,2032,1.0
39,753,1.0
39,882,1.0
39,1651,1.0
39,2036,1.0
39,757,1.0
39,886,1.0
39,2343,1.0
39,3112,1.0
39,3497,1.0
39,2218,1.0
39,2347,1.0
39,3116,1.0
39,3501,1.0
39,2222,1.0
39,2351,1.0
39,3120,1.0
39,3505,1.0
39,2226,1.0
39,2355,1.0
39,3124,1.0
39,3509,1.0
39,2230,1.0
39,2663,1.0
39,3048,1.0
39,3817,1.0
39,3946,1.0
39,2667,1.0
39,3052,1.0
39,3821,1.0
39,3950,1.0
39,2671,1.0
39,3056,1.0
39,3825,1.0
39,3954,1.0
39,2675,1.0
39,3060,1.0
39,3829,1.0
39,3958,1.0
40,40,1.0
40,425,1.0
40,1194,1.0
40,1323,1.0
40,44,1.0
40,429,1.0
40,1198,1.0
40,1327,1.0
40,48,1.0
40,433,1.0
40,1202,1.0
40,1331,1.0
40,52,1.0
40,437,1.0
40,1206,1.0
40,1335,1.0
40,1000,1.0
40,1769,1.0
40,1898,1.0
40,619,1.0
40,1004,1.0
40,1773,1.0
40,1902,1.0
40,623,1.0
40,1008,1.0
40,1777,1.0
40,1906,1.0
40,627,1.0
40,1012,1.0
40,1781,1.0
40,1910,1.0
40,631,1.0
40,3112,1.0
40,3497,1.0
40,2218,1.0
40,2347,1.0
40,3116,1.0
40,3501,1.0
40,2222,1.0
40,2351,1.0
40,3120,1.0
40,3505,1.0
40,2226,1.0
40,2355,1.0
40,3124,1.0
40,3509,1.0
40,2230,1.0
40,2359,1.0
40,4072,1.0
40,2793,1.0
40,2922,1.0
40,3691,1.0
40,4076,1.0
40,2797,1.0
40,2926,1.0
40,3695,1.0
40,4080,1.0
40,2801,1.0
40,2930,1.0
40,3699,1.0
40,4084,1.0
40,2805,1.0
40,2934,1.0
40,3703,1.0
41,425,1.0
41,1194,1.0
41,1323,1.0
41,44,1.0
41,429,1.0
41,1198,1.0
41,1327,1.0
41,48,1.0
41,433,1.0
41,1202,1.0
41,1331,1.0
41,52,1.0
41,437,1.0
41,1206,1.0
41,1335,1.0
41,56,1.0
41,745,1.0
41,874,1.0
41,1643,1.0
41,2028,1.0
41,749,1.0
41,878,1.0
41,1647,1.0
41,2032,1.0
41,753,1.0
41,882,1.0
41,1651,1.0
41,2036,1.0
41,757,1.0
41,886,1.0
41,1655,1.0
41,2040,1.0
41,3497,1.0
41,2218,1.0
41,2347,1.0
41,3116,1.0
41,3501,1.0
41,2222,1.0
41,2351,1.0
41,3120,1.0
41,3505,1.0
41,2226,1.0
41,2355,1.0
41,3124,1.0
41,3509,1.0
41,2230,1.0
41,2359,1.0
41,3128,1.0
41,3817,1.0
41,3946,1.0
41,2667,1.0
41,3052,1.0
41,3821,1.0
41,3950,1.0
41,2671,1.0
41,3056,1.0
41,3825,1.0
41,3954,1.0
41,2675,1.0
41,3060,1.0
41,3829,1.0
41,3958,1.0
41,2679,1.0
41,3064,1.0
42,1194,1.0
42,1323,1.0
42,44,1.0
42,429,1.0
42,1198,1.0
42,1327,1.0
42,48,1.0
42,433,1.0
42,1202,1.0
42,1331,1.0
42,52,1.0
42,437,1.0
42,1206,1.0
42,1335,1.0
42,56,1.0
42,441,1.0
42,1898,1.0
42,619,1.0
42,1004,1.0
42,1773,1.0
42,1902,1.0
42,623,1.0
42,1008,1.0
42,1777,1.0
42,1906,1.0
42,627,1.0
42,1012,1.0
42,1781,1.0
42,1910,1.0
42,631,1.0
42,1016,1.0
42,1785,1.0
42,2218,1.0
42,2347,1.0
42,3116,1.0
42,3501,1.0
42,2222,1.0
42,2351,1.0
42,3120,1.0
42,3505,1.0
42,2226,1.0
42,2355,1.0
42,3124,1.0
42,3509,1.0
42,2230,1.0
42,2359,1.0
42,3128,1.0
42,3513,1.0
42,2922,1.0
42,3691,1.0
42,4076,1.0
42,2797,1.0
42,2926,1.0
42,3695,1.0
42,4080,1.0
42,2801,1.0
42,2930,1.0
42,3699,1.0
42,4084,1.0
42,2805,1.0
42,2934,1.0
42,3703,1.0
42,4088,1.0
42,2809,1.0
43,1323,1.0
43,44,1.0
43,429,1.0
43,1198,1.0
43,1327,1.0
43,48,1.0
43,433,1.0
43,1202,1.0
43,1331,1.0
43,52,1.0
43,437,1.0
43,1206,1.0
43,1335,1.0
43,56,1.0
43,441,1.0
43,1210,1.0
43,1643,1.0
43,2028,1.0
43,749,1.0
43,878,1.0
43,1647,1.0
43,2032,1.0
43,753,1.0
43,882,1.0
43,1651,1.0
43,2036,1.0
43,757,1.0
43,886,1.0
43,1655,1.0
43,2040,1.0
43,761,1.0
43,890,1.0
43,2347,1.0
43,3116,1.0
43,3501,1.0
43,2222,1.0
43,2351,1.0
43,3120,1.0
43,3505,1.0
43,2226,1.0
43,2355,1.0
43,3124,1.0
43,3509,1.0
43,2230,1.0
43,2359,1.0
43,3128,1.0
43,3513,1.0
43,2234,1.0
43,2667,1.0
43,3052,1.0
43,3821,1.0
43,3950,1.0
43,2671,1.0
43,3056,1.0
43,3825,1.0
43,3954,1.0
43,2675,1.0
43,3060,1.0
43,3829,1.0
43,3958,1.0
43,2679,1.0
43,3064,1.0
43,3833,1.0
43,3962,1.0
44,44,1.0
44,429,1.0
44,1198,1.0
44,1327,1.0
44,48,1.0
44,433,1.0
44,1202,1.0
44,1331,1.0
44,52,1.0
44,437,1.0
44,1206,1.0
44,1335,1.0
44,56,1.0
44,441,1.0
44,1210,1.0
44,1339,1.0
44,1004,1.0
44,1773,1.0
44,1902,1.0
44,623,1.0
44,1008,1.0
44,1777,1.0
44,1906,1.0
44,627,1.0
44,1012,1.0
44,1781,1.0
44,1910,1.0
44,631,1.0
44,1016,1.0
44,1785,1.0
44,1914,1.0
44,635,1.0
44,3116,1.0
44,3501,1.0
44,2222,1.0
44,2351,1.0
44,3120,1.0
44,3505,1.0
44,2226,1.0
44,2355,1.0
44,3124,1.0
44,3509,1.0
44,2230,1.0
44,2359,1.0
44,3128,1.0
44,3513,1.0
44,2234,1.0
44,2363,1.0
44,4076,1.0
44,2797,1.0
44,2926,1.0
44,3695,1.0
44,4080,1.0
44,2801,1.0
44,2930,1.0
44,3699,1.0
44,4084,1.0
44,2805,1.0
44,2934,1.0
44,3703,1.0
44,4088,1.0
44,2809,1.0
44,2938,1.0
44,3707,1.0
45,429,1.0
45,1198,1.0
45,1327,1.0
45,48,1.0
45,433,1.0
45,1202,1.0
45,1331,1.0
45,52,1.0
45,437,1.0
45,1206,1.0
45,1335,1.0
45,56,1.0
45,441,1.0
45,1210,1.0
45,1339,1.0
45,60,1.0
45,749,1.0
45,878,1.0
45,1647,1.0
45,2032,1.0
45,753,1.0
45,882,1.0
45,1651,1.0
45,2036,1.0
45,757,1.0
45,886,1.0
45,1655,1.0
45,2040,1.0
45,761,1.0
45,890,1.0
45,1659,1.0
45,2044,1.0
45,3501,1.0
45,2222,1.0
45,2351,1.0
45,3120,1.0
45,3505,1.0
45,2226,1.0
45,2355,1.0
45,3124,1.0
45,3509,1.0
45,2230,1.0
45,2359,1.0
45,3128,1.0
45,3513,1.0
45,2234,1.0
45,2363,1.0
45,3132,1.0
45,3821,1.0
45,3950,1.0
45,2671,1.0
45,3056,1.0
45,3825,1.0
45,3954,1.0
45,2675,1.0
45,3060,1.0
45,3829,1.0
45,3958,1.0
45,2679,1.0
45,3064,1.0
45,3833,1.0
45,3962,1.0
45,2683,1.0
45,3068,1.0
46,1198,1.0
46,1327,1.0
46,48,1.0
46,433,1.0
46,1202,1.0
46,1331,1.0
46,52,1.0
46,437,1.0
46,1206,1.0
46,1335,1.0
46,56,1.0
46,441,1.0
46,1210,1.0
46,1339,1.0
46,60,1.0
46,445,1.0
46,1902,1.0
46,623,1.0
46,1008,1.0
46,1777,1.0
46,1906,1.0
46,627,1.0
46,1012,1.0
46,1781,1.0
46,1910,1.0
46,631,1.0
46,1016,1.0
46,1785,1.0
46,1914,1.0
46,635,1.0
46,1020,1.0
46,1789,1.0
46,2222,1.0
46,2351,1.0
46,3120,1.0
46,3505,1.0
46,2226,1.0
46,2355,1.0
46,3124,1.0
46,3509,1.0
46,2230,1.0
46,2359,1.0
46,3128,1.0
46,3513,1.0
46,2234,1.0
46,2363,1.0
46,3132,1.0
46,3517,1.0
46,2926,1.0
46,3695,1.0
46,4080,1.0
46,2801,1.0
46,2930,1.0
46,3699,1.0
46,4084,1.0
46,2805,1.0
46,2934,1.0
46,3703,1.0
46,4088,1.0
46,2809,1.0
46,2938,1.0
46,3707,1.0
46,4092,1.0
46,2813,1.0
47,1327,1.0
47,48,1.0
47,433,1.0
47,1202,1.0
47,1331,1.0
47,52,1.0
47,437,1.0
47,1206,1.0
47,1335,1.0
47,56,1.0
47,441,1.0
47,1210,1.0
47,1339,1.0
47,60,1.0
47,445,1.0
47,1214,1.0
47,1647,1.0
47,2032,1.0
47,753,1.0
47,882,1.0
47,1651,1.0
47,2036,1.0
47,757,1.0
47,886,1.0
47,1655,1.0
47,2040,1.0
47,761,1.0
47,890,1.0
47,1659,1.0
47,2044,1.0
47,765,1.0
47,894,1.0
47,2351,1.0
47,3120,1.0
47,3505,1.0
47,2226,1.0
47,2355,1.0
47,3124,1.0
47,3509,1.0
47,2230,1.0
47,2359,1.0
47,3128,1.0
47,3513,1.0
47,2234,1.0
47,2363,1.0
47,3132,1.0
47,3517,1.0
47,2238,1.0
47,2671,1.0
47,3056,1.0
47,3825,1.0
47,3954,1.0
47,2675,1.0
47,3060,1.0
47,3829,1.0
47,3958,1.0
47,2679,1.0
47,3064,1.0
47,3833,1.0
47,3962,1.0
47,2683,1.0
47,3068,1.0
47,3837,1.0
47,3966,1.0
48,48,1.0
48,433,1.0
48,1202,1.0
48,1331,1.0
48,52,1.0
48,437,1.0
48,1206,1.0
48,1335,1.0
48,56,1.0
48,441,1.0
48,1210,1.0
48,1339,1.0
48,60,1.0
48,445,1.0
48,1214,1.0
48,1343,1.0
48,1008,1.0
48,1777,1.0
48,1906,1.0
48,627,1.0
48,1012,1.0
48,1781,1.0
48,1910,1.0
48,631,1.0
48,1016,1.0
48,1785,1.0
48,1914,1.0
48,635,1.0
48,1020,1.0
48,1789,1.0
48,1918,1.0
48,639,1.0
48,3120,1.0
48,3505,1.0
48,2226,1.0
48,2355,1.0
48,3124,1.0
48,3509,1.0
48,2230,1.0
48,2359,1.0
48,3128,1.0
48,3513,1.0
48,2234,1.0
48,2363,1.0
48,3132,1.0
48,3517,1.0
48,2238,1.0
48,2367,1.0
48,4080,1.0
48,2801,1.0
48,2930,1.0
48,3699,1.0
48,4084,1.0
48,2805,1.0
48,2934,1.0
48,3703,1.0
48,4088,1.0
48,2809,1.0
48,2938,1.0
48,3707,1.0
48,4092,1.0
48,2813,1.0
48,2942,1.0
48,3711,1.0
49,433,1.0
49,1202,1.0
49,1331,1.0
49,52,1.0
49,437,1.0
49,1206,1.0
49,1335,1.0
49,56,1.0
49,441,1.0
49,1210,1.0
49,1339,1.0
49,60,1.0
49,445,1.0
49,1214,1.0
49,1343,1.0
49,0,1.0
49,753,1.0
49,882,1.0
49,1651,1.0
49,2036,1.0
49,757,1.0
49,886,1.0
49,1655,1.0
49,2040,1.0
49,761,1.0
49,890,1.0
49,1659,1.0
49,2044,1.0
49,765,1.0
49,894,1.0
49,1663,1.0
49,1984,1.0
49,3505,1.0
49,2226,1.0
49,2355,1.0
49,3124,1.0
49,3509,1.0
49,2230,1.0
49,2359,1.0
49,3128,1.0
49,3513,1.0
49,2234,1.0
49,2363,1.0
49,3132,1.0
49,3517,1.0
49,2238,1.0
49,2367,1.0
49,3072,1.0
49,3825,1.0
49,3954,1.0
49,2675,1.0
49,3060,1.0
49,3829,1.0
49,3958,1.0
49,2679,1.0
49,3064,1.0
49,3833,1.0
